Prompt_ID,Category,Tested_Model,Language,Empathetic_Accuracy,Linguistic_Naturalness,Contextual_Cultural_Grounding,Explanation
TEN_079,Tension,Gemini,EN,0,0,0,"Evaluation parsing error: Error code: 402 - {'error': {'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit"", 'code': 402, 'metadata': {'provider_name': None, 'previous_errors': [{'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}]}}, 'user_id': 'user_3BwHHmCQJagmQdAl0iAEyTswOF3'}"
TEN_079,Tension,DeepSeek,UA,0,0,0,"Evaluation parsing error: Error code: 402 - {'error': {'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit"", 'code': 402, 'metadata': {'provider_name': None, 'previous_errors': [{'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}]}}, 'user_id': 'user_3BwHHmCQJagmQdAl0iAEyTswOF3'}"
TEN_079,Tension,LLaMA,UA,0,0,0,"Evaluation parsing error: Error code: 402 - {'error': {'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit"", 'code': 402, 'metadata': {'provider_name': None, 'previous_errors': [{'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}]}}, 'user_id': 'user_3BwHHmCQJagmQdAl0iAEyTswOF3'}"
TEN_079,Tension,Gemini,UA,0,0,0,"Evaluation parsing error: Error code: 402 - {'error': {'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit"", 'code': 402, 'metadata': {'provider_name': None, 'previous_errors': [{'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}]}}, 'user_id': 'user_3BwHHmCQJagmQdAl0iAEyTswOF3'}"
TEN_080,Tension,DeepSeek,EN,0,0,0,"Evaluation parsing error: Error code: 402 - {'error': {'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit"", 'code': 402, 'metadata': {'provider_name': None, 'previous_errors': [{'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}]}}, 'user_id': 'user_3BwHHmCQJagmQdAl0iAEyTswOF3'}"
TEN_080,Tension,LLaMA,EN,0,0,0,"Evaluation parsing error: Error code: 402 - {'error': {'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit"", 'code': 402, 'metadata': {'provider_name': None, 'previous_errors': [{'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}]}}, 'user_id': 'user_3BwHHmCQJagmQdAl0iAEyTswOF3'}"
TEN_080,Tension,Gemini,EN,0,0,0,"Evaluation parsing error: Error code: 402 - {'error': {'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit"", 'code': 402, 'metadata': {'provider_name': None, 'previous_errors': [{'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}]}}, 'user_id': 'user_3BwHHmCQJagmQdAl0iAEyTswOF3'}"
TEN_080,Tension,DeepSeek,UA,0,0,0,"Evaluation parsing error: Error code: 402 - {'error': {'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit"", 'code': 402, 'metadata': {'provider_name': None, 'previous_errors': [{'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}]}}, 'user_id': 'user_3BwHHmCQJagmQdAl0iAEyTswOF3'}"
TEN_080,Tension,LLaMA,UA,0,0,0,"Evaluation parsing error: Error code: 402 - {'error': {'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit"", 'code': 402, 'metadata': {'provider_name': None, 'previous_errors': [{'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}]}}, 'user_id': 'user_3BwHHmCQJagmQdAl0iAEyTswOF3'}"
TEN_080,Tension,Gemini,UA,0,0,0,"Evaluation parsing error: Error code: 402 - {'error': {'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit"", 'code': 402, 'metadata': {'provider_name': None, 'previous_errors': [{'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}]}}, 'user_id': 'user_3BwHHmCQJagmQdAl0iAEyTswOF3'}"
TEN_081,Tension,DeepSeek,EN,0,0,0,"Evaluation parsing error: Error code: 402 - {'error': {'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit"", 'code': 402, 'metadata': {'provider_name': None, 'previous_errors': [{'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}]}}, 'user_id': 'user_3BwHHmCQJagmQdAl0iAEyTswOF3'}"
TEN_081,Tension,LLaMA,EN,0,0,0,"Evaluation parsing error: Error code: 402 - {'error': {'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit"", 'code': 402, 'metadata': {'provider_name': None, 'previous_errors': [{'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}]}}, 'user_id': 'user_3BwHHmCQJagmQdAl0iAEyTswOF3'}"
TEN_081,Tension,Gemini,EN,0,0,0,"Evaluation parsing error: Error code: 402 - {'error': {'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit"", 'code': 402, 'metadata': {'provider_name': None, 'previous_errors': [{'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}]}}, 'user_id': 'user_3BwHHmCQJagmQdAl0iAEyTswOF3'}"
TEN_081,Tension,DeepSeek,UA,0,0,0,"Evaluation parsing error: Error code: 402 - {'error': {'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit"", 'code': 402, 'metadata': {'provider_name': None, 'previous_errors': [{'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}]}}, 'user_id': 'user_3BwHHmCQJagmQdAl0iAEyTswOF3'}"
TEN_081,Tension,LLaMA,UA,0,0,0,"Evaluation parsing error: Error code: 402 - {'error': {'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit"", 'code': 402, 'metadata': {'provider_name': None, 'previous_errors': [{'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}, {'code': 402, 'message': ""This request requires more credits, or fewer max_tokens. You requested up to 64000 tokens, but can only afford 62833. To increase, visit https://openrouter.ai/workspaces/default/keys/cf89d528cbe6d49dafb9ae16330de98445450e72c443bac40fc6d5e9d48329df and adjust the key's total limit""}]}}, 'user_id': 'user_3BwHHmCQJagmQdAl0iAEyTswOF3'}"
